wall,loadavg_1m,cpu_busy_pct,rt_ratio_dl,rt_ratio_ul,gpu_temp_c,gpu_util_pct,gpu_mem_mib
1789630132.784,7.54,26.0,0.9342,0.9342,58,0,1255
1789630133.785,7.54,10.7,0.9353,0.9353,58,0,1255
1789630134.788,7.54,42.0,0.9227,0.9227,58,35,1255
1789630135.79,7.54,27.9,0.9334,0.9331,57,0,1255
1789630136.792,7.54,8.9,0.9364,0.9366,57,0,1255
1789630137.794,7.34,10.8,0.9353,0.9343,57,0,1255
1789630138.795,7.34,9.6,0.9364,0.9374,57,0,1255
1789630139.797,7.34,27.3,0.9332,0.9322,58,37,1255
1789630140.799,7.34,13.2,0.9332,0.9342,57,0,1255
1789630141.801,7.34,27.2,0.9232,0.9222,57,0,1255
1789630142.803,6.83,17.3,0.9361,0.9361,57,0,1255
1789630143.806,6.83,31.2,0.9247,0.9251,57,0,1255
1789630144.808,6.83,30.7,0.9269,0.9265,57,0,1255
1789630145.811,6.83,14.2,0.9298,0.9308,57,0,1255
1789630146.813,6.83,17.0,0.9296,0.9292,59,48,1255
1789630147.815,6.52,26.9,0.9247,0.9251,58,0,1255
1789630148.817,6.52,27.9,0.933,0.9323,58,26,1255
1789630149.819,6.52,27.1,0.9205,0.9213,59,36,1255
1789630150.82,6.52,10.3,0.9354,0.9354,57,0,1255
1789630151.823,6.52,27.4,0.924,0.923,57,0,1255
1789630152.826,7.28,31.9,0.9159,0.9169,57,0,1255
1789630153.828,7.28,39.0,0.9091,0.9081,58,24,1255
1789630154.83,7.28,30.9,0.9163,0.9163,57,0,1255
1789630155.832,7.28,26.9,0.9211,0.9221,58,22,1255
1789630156.835,7.28,32.8,0.9138,0.9128,57,0,1255
1789630157.837,7.26,39.9,0.9081,0.9081,58,23,1255
1789630158.84,7.26,31.8,0.9146,0.9156,57,0,1255
1789630159.842,7.26,38.0,0.9229,0.9229,58,22,1255
1789630160.844,7.26,33.1,0.9219,0.9219,57,0,1255
1789630161.846,7.26,37.9,0.9201,0.9195,58,15,1255
1789630162.849,7.88,35.5,0.9285,0.9281,57,0,1255
1789630163.851,7.88,37.3,0.921,0.921,58,9,1255
1789630164.854,7.88,21.8,0.9269,0.9269,57,0,1255
1789630165.855,7.88,35.4,0.9103,0.9103,58,7,1255
1789630166.858,7.88,27.6,0.9179,0.9179,57,0,1255
1789630167.86,7.49,10.1,0.9364,0.9364,57,0,1255
1789630168.861,7.49,11.9,0.9335,0.9345,57,0,1255
1789630169.863,7.49,11.9,0.93,0.929,57,0,685
1789630170.865,7.49,14.0,0.9223,0.9233,57,0,685
1789630171.868,7.49,21.0,0.916,0.915,57,0,2613
1789630172.871,8.41,44.2,0.9071,0.9071,66,85,2863
1789630173.873,8.41,15.0,0.9294,0.9303,61,0,2863
1789630174.875,8.41,40.4,0.9119,0.9117,59,5,2863
1789630175.877,8.41,17.2,0.9272,0.9275,69,89,2863
1789630176.881,8.41,25.8,0.9257,0.9257,60,0,2863
1789630177.884,8.14,43.4,0.911,0.91,69,89,2863
1789630178.886,8.14,29.2,0.9193,0.9203,63,0,2863
1789630179.888,8.14,36.8,0.912,0.911,69,88,2863
1789630180.89,8.14,20.5,0.9253,0.9253,64,23,2863
1789630181.892,8.14,38.4,0.9101,0.9111,70,88,2863
1789630182.894,7.72,11.2,0.9352,0.9352,67,49,2863
1789630183.896,7.72,10.1,0.9382,0.9372,60,0,2863
1789630184.899,7.72,36.7,0.9137,0.9147,59,0,2863
1789630185.901,7.72,19.9,0.9252,0.9252,70,86,2863
1789630186.903,7.72,38.2,0.9158,0.9148,61,0,2863
1789630187.906,7.67,18.7,0.928,0.929,70,88,2863
1789630188.908,7.67,40.5,0.9118,0.9108,70,72,2863
1789630189.91,7.67,32.4,0.9161,0.9171,71,87,2863
1789630190.912,7.67,38.5,0.9161,0.9151,69,85,2863
1789630191.915,7.67,15.6,0.9349,0.9359,71,60,2863
1789630192.917,8.17,40.5,0.9258,0.9248,72,69,2863
1789630193.919,8.17,29.7,0.92,0.92,71,87,2863
1789630194.922,8.17,40.9,0.9109,0.9109,62,0,2863
1789630195.924,8.17,28.4,0.9253,0.9263,71,75,2863
1789630196.926,8.17,28.7,0.921,0.92,62,0,2863
1789630197.928,8.88,33.4,0.9172,0.9172,71,86,2863
1789630198.93,8.88,23.9,0.9296,0.9306,64,0,2863
1789630199.933,8.88,39.3,0.9111,0.9111,71,88,2863
1789630200.936,8.88,19.7,0.9293,0.9283,72,0,2863
1789630201.938,8.88,41.0,0.9035,0.9035,70,87,2863
1789630202.941,9.29,31.6,0.9147,0.9157,73,8,2863
1789630203.943,9.29,42.8,0.9148,0.9148,70,88,2863
1789630204.946,9.29,29.7,0.9315,0.9305,65,0,2863
1789630205.95,9.29,43.7,0.9097,0.9107,71,88,2863
1789630206.953,9.29,27.6,0.9225,0.9219,66,0,2863
1789630207.955,9.03,40.7,0.9129,0.9125,72,89,2863
1789630208.957,9.03,31.3,0.9279,0.9279,64,0,2863
1789630209.959,9.03,29.5,0.9152,0.9152,73,86,2863
1789630210.962,9.03,26.9,0.9255,0.9265,64,0,2863
1789630211.964,9.03,27.0,0.9262,0.9252,73,86,2863
1789630212.966,8.46,29.8,0.9311,0.9311,64,0,2863
1789630213.968,8.46,39.5,0.9189,0.9189,73,86,2863
1789630214.971,8.46,31.7,0.9238,0.9238,64,0,2863
1789630215.973,8.46,24.7,0.9223,0.9233,73,87,2863
1789630216.975,8.46,18.2,0.9284,0.928,64,0,2863
1789630217.977,8.03,30.0,0.9236,0.923,70,89,2863
1789630218.979,8.03,27.4,0.931,0.932,65,0,2863
1789630219.982,8.03,37.5,0.9199,0.9196,72,87,2863
1789630220.984,8.03,34.0,0.9198,0.9201,64,0,2863
1789630221.987,8.03,23.0,0.9277,0.9267,73,88,2863
1789630222.989,7.46,33.3,0.9185,0.9189,64,0,2863
1789630223.992,7.46,39.4,0.909,0.9096,73,87,2863
1789630224.994,7.46,31.4,0.9199,0.9189,64,0,2863
1789630225.996,7.46,18.4,0.9303,0.9313,74,87,2863
1789630226.999,7.46,38.7,0.9187,0.9177,64,34,2863
1789630228.001,8.07,31.2,0.9315,0.9315,73,79,2863
1789630229.003,8.07,40.6,0.9191,0.9201,63,91,2863
1789630230.005,8.07,30.6,0.9212,0.9202,73,88,2863
1789630231.008,8.07,41.0,0.911,0.912,64,65,2863
1789630232.009,8.07,17.8,0.9295,0.9285,73,89,2863
1789630233.011,7.66,22.7,0.9322,0.9332,64,0,2863
1789630234.013,7.66,43.9,0.9093,0.9093,72,88,2863
1789630235.016,7.66,26.9,0.9224,0.9224,65,0,2863
1789630236.018,7.66,26.9,0.9252,0.9242,73,87,2863
1789630237.021,7.66,29.6,0.9208,0.9218,65,0,2863
1789630238.023,8.25,45.2,0.9264,0.9254,73,87,2863
1789630239.027,8.25,11.2,0.9319,0.9329,65,0,2863
1789630240.03,8.25,41.9,0.9164,0.9164,63,54,2863
1789630241.032,8.25,15.4,0.9364,0.9364,73,88,2863
1789630242.035,8.25,41.3,0.9211,0.9208,64,88,2863
1789630243.037,7.83,18.1,0.9273,0.9275,74,0,2863
1789630244.039,7.83,31.5,0.93,0.929,72,88,2863
1789630245.041,7.83,8.8,0.9369,0.9369,66,0,2863
1789630246.043,7.83,26.3,0.9269,0.9279,63,0,2863
1789630247.045,7.83,37.0,0.9241,0.9241,72,86,2863
1789630248.05,7.28,32.8,0.9149,0.9149,64,0,2863
1789630249.052,7.28,42.5,0.929,0.9284,73,89,2863
1789630250.055,7.28,28.3,0.9276,0.9282,65,0,2863
1789630251.058,7.28,42.5,0.9241,0.9231,74,86,2863
1789630252.061,7.28,28.5,0.9217,0.9227,68,0,2863
1789630253.063,7.50,26.0,0.9317,0.9317,73,88,2863
1789630254.065,7.50,28.8,0.9321,0.9321,65,0,2863
1789630255.067,7.50,29.8,0.9261,0.9251,74,86,2863
1789630256.069,7.50,28.5,0.9262,0.9272,66,0,2863
1789630257.071,7.50,33.6,0.9194,0.9194,73,86,2863
1789630258.073,7.14,37.6,0.92,0.919,64,40,2863
1789630259.075,7.14,25.0,0.9253,0.9253,74,88,2863
1789630260.077,7.14,31.7,0.9191,0.9191,65,0,2863
1789630261.079,7.14,28.7,0.9171,0.9171,74,88,2863
1789630262.082,7.14,29.1,0.9261,0.9271,66,0,2863
1789630263.084,8.09,19.8,0.9272,0.9273,73,86,2863
1789630264.086,8.09,37.7,0.923,0.923,64,47,2863
1789630265.088,8.09,17.7,0.9278,0.9268,74,74,2863
1789630266.09,8.09,41.3,0.9151,0.9151,64,90,2863
1789630267.093,8.09,18.3,0.9269,0.9278,74,39,2863
1789630268.095,8.80,39.3,0.9137,0.9137,64,88,2863
1789630269.097,8.80,16.8,0.9271,0.9261,74,89,2863
1789630270.1,8.80,40.4,0.9198,0.9198,65,69,2863
1789630271.102,8.80,16.3,0.9334,0.9334,74,75,2863
1789630272.104,8.80,38.1,0.9178,0.9188,64,39,2863
1789630273.106,9.30,17.5,0.9284,0.9284,74,89,2863
1789630274.108,9.30,27.4,0.921,0.921,64,0,2863
1789630275.11,9.30,38.8,0.908,0.908,73,86,2863
1789630276.112,9.30,18.4,0.9313,0.9313,64,0,2863
1789630277.115,9.30,39.6,0.9208,0.9208,74,88,2863
1789630278.118,9.76,16.7,0.9295,0.9295,67,88,2863
1789630279.12,9.76,40.8,0.9191,0.9191,74,91,2863
1789630280.121,9.76,13.8,0.9294,0.9294,66,75,2863
1789630281.123,9.76,41.4,0.9142,0.9132,73,81,2863
1789630282.125,9.76,23.3,0.9252,0.9252,65,5,2863
1789630283.127,9.13,10.6,0.9323,0.9333,64,0,2863
1789630284.129,9.13,11.3,0.9343,0.9333,63,0,2863
1789630285.132,9.13,13.3,0.8938,0.8948,62,0,685
1789630286.134,9.13,13.5,0.9258,0.9268,62,3,685
1789630287.137,9.13,40.1,0.8888,0.8878,62,36,1907
1789630288.139,8.72,30.5,0.908,0.908,72,81,1911
1789630289.141,8.72,11.2,0.9333,0.9323,63,0,1911
1789630290.144,8.72,37.1,0.9155,0.9165,71,52,1911
1789630291.147,8.72,26.7,0.91,0.91,64,0,1911
1789630292.149,8.72,20.6,0.9273,0.9273,73,82,1911
1789630293.151,8.18,9.8,0.9253,0.9243,63,0,1911
1789630294.153,8.18,36.9,0.9181,0.9181,71,54,1911
1789630295.155,8.18,22.5,0.9286,0.9288,64,0,1911
1789630296.157,8.18,25.0,0.921,0.921,73,83,1911
1789630297.159,8.18,37.6,0.9142,0.9142,71,81,1911
1789630298.162,7.77,9.6,0.9331,0.9339,65,0,1911
1789630299.164,7.77,21.7,0.9287,0.9287,63,0,1911
1789630300.168,7.77,24.3,0.9251,0.9251,73,83,1911
1789630301.17,7.77,33.6,0.9178,0.9178,73,83,1911
1789630302.172,7.77,27.1,0.9259,0.9249,64,0,1911
1789630303.175,7.63,23.6,0.9218,0.9228,73,81,1911
1789630304.177,7.63,33.1,0.9197,0.9197,73,83,1911
1789630305.179,7.63,9.1,0.9342,0.9342,64,0,1911
1789630306.182,7.63,14.7,0.9332,0.9322,63,0,1911
1789630307.184,7.63,31.5,0.9222,0.9232,71,81,1911
1789630308.186,7.18,8.5,0.9351,0.9351,64,0,1911
1789630309.188,7.18,8.5,0.9377,0.9373,63,0,1911
1789630310.19,7.18,8.5,0.9348,0.9342,62,0,1911
1789630311.192,7.18,8.8,0.9323,0.9333,61,0,1911
1789630312.194,7.18,9.2,0.9332,0.9332,61,0,1911
1789630313.196,7.00,9.1,0.9341,0.9341,61,0,1911
1789630314.198,7.00,9.7,0.9342,0.9342,61,0,1911
1789630315.2,7.00,8.7,0.9354,0.9344,61,0,1911
1789630316.202,7.00,24.3,0.9321,0.9331,61,0,1911
1789630317.204,7.00,23.0,0.9294,0.9284,71,83,1911
1789630318.206,6.52,36.5,0.9301,0.9303,69,52,1911
1789630319.208,6.52,22.5,0.929,0.9287,65,0,1911
1789630320.21,6.52,24.2,0.9283,0.9283,72,83,1911
1789630321.212,6.52,36.4,0.9299,0.9309,71,84,1911
1789630322.215,6.52,24.3,0.9292,0.9282,64,0,1911
1789630323.217,7.28,20.5,0.9294,0.9294,72,82,1911
1789630324.219,7.28,36.7,0.9112,0.9122,71,83,1911
1789630325.221,7.28,9.1,0.935,0.9342,64,0,1911
1789630326.223,7.28,25.5,0.9263,0.9261,63,0,1911
1789630327.225,7.28,20.8,0.9253,0.9263,72,82,1911
1789630328.227,7.02,36.8,0.9114,0.9114,70,86,1911
1789630329.229,7.02,25.3,0.9281,0.9281,64,0,1911
1789630330.231,7.02,21.2,0.9324,0.9324,72,82,1911
1789630331.233,7.02,31.6,0.9249,0.9239,71,83,1911
1789630332.235,7.02,9.0,0.9332,0.9336,64,0,1911
1789630333.238,6.86,22.9,0.9311,0.9307,63,0,1911
1789630334.241,6.86,37.4,0.9246,0.9246,72,82,1911
1789630335.243,6.86,36.3,0.925,0.925,69,81,1911
1789630336.246,6.86,24.5,0.9219,0.9229,64,0,1911
1789630337.248,6.86,21.9,0.9221,0.9211,73,82,1911
1789630338.251,6.63,36.1,0.9113,0.9123,70,42,1911
1789630339.254,6.63,24.0,0.927,0.9278,65,0,1911
1789630340.256,6.63,23.3,0.9261,0.9244,72,83,1911
1789630341.258,6.63,36.6,0.9219,0.9219,70,39,1911
1789630342.26,6.63,22.1,0.9252,0.9256,65,0,1911
1789630343.263,6.42,24.1,0.928,0.9286,72,81,1911
1789630344.265,6.42,9.2,0.9341,0.9341,63,0,1911
1789630345.267,6.42,9.3,0.9353,0.9343,63,0,1911
1789630346.269,6.42,9.4,0.9353,0.9363,61,0,1911
1789630347.271,6.42,31.9,0.9249,0.9239,61,0,1911
1789630348.273,6.54,21.3,0.9233,0.9243,71,67,1911
1789630349.275,6.54,31.8,0.917,0.917,72,84,1911
1789630350.277,6.54,19.0,0.9299,0.9309,63,0,1911
1789630351.279,6.54,27.3,0.9211,0.9195,71,81,1911
1789630352.281,6.54,9.3,0.9342,0.9348,63,0,1911
1789630353.285,6.10,25.9,0.9239,0.9239,62,0,1911
1789630354.287,6.10,19.7,0.9265,0.9261,72,83,1911
1789630355.289,6.10,34.8,0.9199,0.9193,63,8,1911
1789630356.292,6.10,21.8,0.9284,0.9294,66,15,1911
1789630357.294,6.10,26.9,0.9222,0.9212,72,81,1911
1789630358.296,6.01,36.6,0.916,0.916,69,39,1911
1789630359.298,6.01,24.9,0.9283,0.9283,65,0,1911
1789630360.3,6.01,23.1,0.9273,0.9273,73,83,1911
1789630361.302,6.01,37.0,0.9201,0.9201,70,70,1911
1789630362.304,6.01,9.3,0.9412,0.9422,65,0,1911
1789630363.306,6.01,9.3,0.9382,0.9372,63,0,1911
1789630364.308,6.01,9.3,0.9352,0.9362,62,0,1911
1789630365.31,6.01,8.9,0.9358,0.9351,61,0,1911
1789630366.312,6.01,9.2,0.9363,0.9361,61,0,1911
1789630367.314,6.01,9.4,0.9343,0.9353,61,0,1911
1789630368.316,5.77,8.9,0.9362,0.9362,61,0,1911
1789630369.318,5.77,9.1,0.9404,0.9404,60,0,1911
1789630370.32,5.77,8.9,0.9403,0.9393,60,0,1911
1789630371.323,5.77,10.2,0.9349,0.9352,60,0,1911
1789630372.325,5.55,35.7,0.9211,0.9219,64,77,1911
1789630373.327,5.55,8.9,0.9354,0.9354,63,0,1911
1789630374.329,5.55,8.8,0.9375,0.9365,61,0,1911
1789630375.33,5.55,9.5,0.9354,0.9364,60,0,1911
1789630376.333,5.55,25.3,0.9275,0.9275,60,0,1911
1789630377.335,5.50,21.9,0.9281,0.9281,70,82,1911
1789630378.338,5.50,36.9,0.9219,0.9216,68,83,1911
1789630379.339,5.50,9.4,0.9353,0.9345,64,0,1911
1789630380.342,5.50,8.9,0.9361,0.9361,62,0,1911
1789630381.343,5.50,9.1,0.9353,0.9353,60,0,1911
1789630382.345,5.22,9.0,0.9373,0.9373,60,0,1911
1789630383.347,5.22,9.0,0.9351,0.9361,60,0,1911
1789630384.349,5.22,37.9,0.9211,0.9201,60,84,1911
1789630385.351,5.22,9.2,0.9333,0.9343,64,0,1911
1789630386.355,5.22,20.4,0.9335,0.9335,61,0,1911
1789630387.357,4.88,25.1,0.9263,0.9263,69,83,1911
1789630388.359,4.88,8.9,0.9364,0.9354,62,0,1911
1789630389.362,4.88,35.2,0.9211,0.9214,61,50,1911
1789630390.364,4.88,16.4,0.9333,0.9341,71,0,1911
1789630391.367,4.88,31.6,0.9236,0.9226,69,82,1911
1789630392.369,5.05,23.3,0.9315,0.9325,63,0,1911
1789630393.371,5.05,22.7,0.9322,0.9312,71,84,1911
1789630394.373,5.05,8.1,0.9362,0.9362,62,0,1911
1789630395.375,5.05,8.3,0.9351,0.9361,61,0,1911
1789630396.377,5.05,37.3,0.9252,0.9242,60,84,1911
1789630397.38,4.97,17.6,0.9348,0.9348,64,0,1911
1789630398.382,4.97,28.9,0.9282,0.9282,70,81,1911
1789630399.384,4.97,14.3,0.9327,0.9337,63,0,1911
1789630400.387,4.97,32.5,0.9251,0.9251,68,83,1911
1789630401.389,4.97,31.2,0.9238,0.9238,63,0,1911
1789630402.391,4.89,16.3,0.9352,0.9342,71,51,1911
1789630403.393,4.89,9.8,0.936,0.936,62,0,1911
1789630404.395,4.89,37.1,0.928,0.928,61,86,1911
1789630405.397,4.89,9.2,0.9342,0.9352,66,0,1911
1789630406.399,4.89,23.9,0.9332,0.9332,62,0,1911
1789630407.401,4.66,21.5,0.9283,0.9273,70,82,1911
1789630408.403,4.66,36.6,0.9211,0.9211,62,83,1911
1789630409.407,4.66,17.4,0.9331,0.9341,65,0,1911
1789630410.409,4.66,28.8,0.9242,0.9242,70,81,1911
1789630411.411,4.66,9.4,0.9349,0.9349,63,0,1911
1789630412.413,4.61,9.8,0.9358,0.9358,62,0,1911
1789630413.416,4.61,27.5,0.9217,0.9217,60,0,1911
1789630414.417,4.61,20.6,0.9305,0.9295,70,83,1911
1789630415.42,4.61,9.2,0.9351,0.9351,62,0,1911
1789630416.421,4.61,9.4,0.9363,0.9363,61,0,1911
1789630417.424,4.48,29.6,0.9261,0.9267,60,0,1911
1789630418.426,4.48,17.2,0.9279,0.9273,70,83,1911
1789630419.428,4.48,8.9,0.936,0.936,62,0,1911
1789630420.43,4.48,8.2,0.9362,0.9366,61,0,1911
1789630421.432,4.48,16.7,0.9304,0.931,60,0,1911
1789630422.434,4.28,29.3,0.924,0.9232,64,82,1911
1789630423.436,4.28,9.7,0.9382,0.938,62,0,1911
1789630424.438,4.28,9.7,0.9373,0.9373,61,0,1911
1789630425.44,4.28,9.4,0.9363,0.9363,60,0,1911
1789630426.442,4.28,9.3,0.9393,0.9403,60,0,1911
1789630427.444,4.26,9.4,0.9372,0.9362,59,0,1911
1789630428.445,4.26,9.5,0.9374,0.9374,59,0,1911
1789630429.447,4.26,19.7,0.9372,0.9382,59,0,1911
1789630430.449,4.26,27.9,0.9263,0.9257,64,82,1911
1789630431.451,4.26,8.5,0.9368,0.9367,62,0,1911
1789630432.453,4.16,10.3,0.9366,0.9373,60,0,1911
1789630433.455,4.16,10.8,0.9373,0.9363,59,0,1911
1789630434.457,4.16,9.8,0.9354,0.9364,59,0,1911
1789630435.46,4.16,9.2,0.9366,0.9356,59,0,1911
1789630436.461,4.16,9.6,0.9374,0.9374,59,0,1911
1789630437.463,4.14,10.2,0.9363,0.9373,59,0,1911
1789630438.465,4.14,10.0,0.9364,0.9364,59,0,1911
1789630439.467,4.14,9.8,0.9373,0.9363,59,0,1911
1789630440.469,4.14,9.8,0.9363,0.9363,58,0,1911
1789630441.471,4.14,9.3,0.9352,0.9362,58,0,1911
1789630442.473,3.89,9.4,0.9363,0.9363,58,0,1911
1789630443.475,3.89,9.8,0.9372,0.9372,58,0,1911
1789630444.477,3.89,9.5,0.9364,0.9354,58,0,1911
1789630445.478,3.89,9.1,0.9353,0.9353,58,0,1911
1789630446.491,3.89,9.1,0.9352,0.9362,58,0,1911
1789630447.493,3.74,9.2,0.9361,0.9351,58,0,1911
1789630448.495,3.74,9.7,0.9361,0.9371,58,0,1911
1789630449.497,3.74,9.2,0.9351,0.9341,58,0,1911
1789630450.499,3.74,9.5,0.9344,0.9354,58,0,1911
1789630451.501,3.74,9.5,0.9354,0.9354,58,0,1911
1789630452.503,3.52,9.6,0.9382,0.9372,58,0,1911
1789630453.505,3.52,9.5,0.9361,0.9363,58,0,1911
1789630454.507,3.52,18.2,0.9323,0.9336,57,0,1911
1789630455.509,3.52,28.7,0.9219,0.9203,62,82,1911
1789630456.511,3.52,21.1,0.933,0.933,60,0,1911
1789630457.513,3.56,24.7,0.9273,0.9273,68,83,1911
1789630458.515,3.56,9.7,0.9333,0.9333,60,0,1911
1789630459.517,3.56,9.5,0.9333,0.9343,59,0,1911
1789630460.519,3.56,35.7,0.9228,0.9228,58,68,1911
1789630461.522,3.56,14.7,0.9282,0.9278,69,0,1911
1789630462.524,3.51,32.4,0.9147,0.9151,66,82,1911
1789630463.526,3.51,25.6,0.9247,0.9247,62,0,1911
1789630464.529,3.51,20.1,0.9289,0.9289,69,83,1911
1789630465.531,3.51,36.8,0.9172,0.9162,60,83,1911
1789630466.533,3.51,10.5,0.9343,0.9343,63,0,1911
1789630467.535,3.39,12.3,0.9341,0.9351,60,0,1911
1789630468.537,3.39,35.7,0.917,0.917,59,83,1911
1789630469.539,3.39,25.2,0.9279,0.9279,63,0,1911
1789630470.541,3.39,20.7,0.9302,0.9292,69,83,1911
1789630471.544,3.39,29.6,0.9289,0.9299,61,0,1911
1789630472.546,3.44,15.4,0.9321,0.9311,70,38,1911
1789630473.548,3.44,21.2,0.9282,0.9288,60,0,1911
1789630474.55,3.44,23.3,0.9238,0.9232,68,83,1911
1789630475.553,3.44,8.0,0.9368,0.9368,61,0,1911
1789630476.555,3.44,25.3,0.9309,0.9319,60,0,1911
1789630477.557,3.24,20.9,0.9247,0.9239,68,83,1911
1789630478.56,3.24,32.9,0.9211,0.9219,61,28,1911
1789630479.563,3.24,15.9,0.9269,0.9259,70,8,1911
1789630480.565,3.24,35.6,0.9161,0.9171,61,79,1911
1789630481.567,3.24,9.6,0.9363,0.9353,64,0,1911
1789630482.569,3.30,9.5,0.9352,0.9356,60,0,1911
1789630483.572,3.30,38.6,0.8578,0.8574,59,83,1911
1789630484.574,3.30,9.6,0.9351,0.9361,70,0,1911
1789630485.577,3.30,12.5,0.9383,0.9383,60,0,1911
1789630486.579,3.30,34.7,0.9227,0.9227,59,83,1911
1789630487.582,4.24,19.3,0.9284,0.9284,64,0,1911
1789630488.584,4.24,26.2,0.9251,0.9241,68,80,1911
1789630489.586,4.24,32.1,0.923,0.923,62,1,1911
1789630490.589,4.24,12.9,0.933,0.933,70,23,1911
1789630491.591,4.24,12.4,0.9356,0.936,61,0,1911
1789630492.594,4.54,33.8,0.9278,0.9275,60,84,1911
1789630493.596,4.54,28.0,0.9309,0.9309,64,0,1911
1789630494.598,4.54,18.1,0.9312,0.9322,70,83,1911
1789630495.601,4.54,25.4,0.9297,0.9287,61,0,1911
1789630496.603,4.54,21.5,0.9301,0.9301,70,83,1911
1789630497.605,4.42,24.0,0.9378,0.9378,62,0,1911
1789630498.607,4.42,22.4,0.9279,0.9289,70,83,1911
1789630499.609,4.42,8.1,0.9372,0.9362,62,0,1911
1789630500.611,4.42,37.1,0.9253,0.9263,61,79,1911
1789630501.614,4.42,9.8,0.9348,0.9348,71,0,1911
1789630502.617,5.11,31.7,0.9231,0.9221,61,0,1911
1789630503.619,5.11,16.1,0.9321,0.9331,63,59,1911
1789630504.621,5.11,11.3,0.9361,0.9351,61,0,1911
1789630505.624,5.11,36.5,0.9226,0.9236,69,68,1911
1789630506.626,5.11,10.2,0.9362,0.9352,62,0,1911
1789630507.628,5.02,10.1,0.9371,0.9371,61,0,1911
1789630508.63,5.02,10.1,0.9375,0.9385,60,0,1911
1789630509.631,5.02,10.6,0.9374,0.9374,60,0,1911
1789630510.634,5.02,23.3,0.9259,0.9255,59,0,1911
1789630511.636,5.02,24.5,0.9255,0.9249,70,82,1911
1789630512.639,5.26,32.6,0.9215,0.9225,68,0,1911
1789630513.641,5.26,14.0,0.9322,0.9312,63,56,1911
1789630514.644,5.26,26.0,0.9238,0.9247,61,0,1911
1789630515.646,5.26,21.9,0.9292,0.9292,70,82,1911
1789630516.648,5.26,10.8,0.9362,0.9356,61,0,1911
1789630517.65,5.16,10.6,0.9362,0.9358,60,0,1911
1789630518.652,5.16,10.3,0.9351,0.9351,60,0,1911
1789630519.654,5.16,37.6,0.9191,0.9201,68,83,1911
1789630520.656,5.16,9.8,0.9352,0.9352,62,0,1911
1789630521.659,5.16,24.0,0.9301,0.9301,61,0,1911
1789630522.661,4.98,22.9,0.9301,0.9291,70,83,1911
1789630523.663,4.98,10.3,0.9362,0.9362,61,0,1911
1789630524.665,4.98,10.6,0.9363,0.9373,60,0,1911
1789630525.667,4.98,35.8,0.9288,0.9288,64,81,1911
1789630526.67,4.98,9.5,0.934,0.933,63,0,1911
1789630527.672,4.90,8.8,0.9381,0.9391,61,0,1911
1789630528.674,4.90,15.6,0.9352,0.9342,59,0,1911
1789630529.676,4.90,30.1,0.9182,0.9182,69,82,1911
1789630530.678,4.90,32.7,0.9242,0.9252,61,28,1911
1789630531.681,4.90,18.3,0.9273,0.9273,64,0,1911
1789630532.683,4.99,32.2,0.9222,0.9212,70,82,1911
1789630533.685,4.99,9.0,0.936,0.936,62,0,1911
1789630534.688,4.99,23.1,0.9274,0.9274,61,0,1911
1789630535.69,4.99,23.7,0.9241,0.9251,70,80,1911
1789630536.692,4.99,9.0,0.9366,0.9362,61,0,1911
1789630537.694,4.91,25.4,0.9252,0.9256,61,0,1911
1789630538.697,4.91,21.0,0.9281,0.9271,71,84,1911
1789630539.699,4.91,33.5,0.9157,0.9167,64,33,1911
1789630540.702,4.91,17.6,0.9293,0.9283,64,0,1911
1789630541.704,4.91,30.8,0.9191,0.9195,71,81,1911
1789630542.707,5.00,26.1,0.9209,0.9215,62,0,1911
1789630543.709,5.00,20.7,0.9244,0.9244,71,83,1911
1789630544.712,5.00,35.8,0.917,0.917,70,82,1911
1789630545.714,5.00,9.4,0.9362,0.9352,62,0,1911
1789630546.716,5.00,9.1,0.9373,0.9373,61,0,1911
1789630547.718,6.04,30.8,0.9178,0.9178,60,0,1911
1789630548.72,6.04,15.1,0.9285,0.9285,67,47,1911
1789630549.721,6.04,8.0,0.9365,0.9375,61,0,1911
1789630550.723,6.04,8.0,0.9372,0.9362,60,0,1911
1789630551.725,6.04,8.3,0.9372,0.9382,60,0,1911
1789630552.728,6.92,19.6,0.933,0.933,59,0,1911
1789630553.73,6.92,25.5,0.9232,0.9232,69,81,1911
1789630554.731,6.92,8.5,0.9364,0.9354,61,0,1911
1789630555.734,6.92,30.4,0.9303,0.9312,61,0,1911
1789630556.736,6.92,15.0,0.9333,0.9333,69,53,1911
1789630557.738,6.68,36.6,0.915,0.915,68,82,1911
1789630558.74,6.68,8.9,0.9343,0.9341,62,0,1911
1789630559.742,6.68,35.9,0.9151,0.9153,69,83,1911
1789630560.744,6.68,9.0,0.9362,0.9352,62,0,1911
1789630561.747,6.68,28.8,0.9298,0.9308,61,0,1911
1789630562.749,6.39,17.0,0.9332,0.9322,71,74,1911
1789630563.751,6.39,9.1,0.9353,0.9353,61,0,1911
1789630564.753,6.39,35.0,0.9193,0.9193,62,35,1911
1789630565.755,6.39,11.6,0.9331,0.9341,64,6,1911
1789630566.757,6.39,9.1,0.937,0.937,61,0,1911
1789630567.759,6.04,9.0,0.9382,0.9372,60,0,1911
1789630568.761,6.04,8.9,0.9363,0.9373,59,0,1911
1789630569.763,6.04,8.6,0.9373,0.9363,59,0,1911
1789630570.765,6.04,9.2,0.9363,0.9363,59,0,1911
